"","date","year","week","CHIRADZULU","MISUKU","NTCHISI","NSUNDWE","BALAKA","RUMPHI","DWANGWA","CHIKWAWA","LIMBE","LUNZU","NCHALO","NGABU","CHITIPA","NTHALIRE","BEMBEKE TURN OFF","CHIMBIYA","MTAKATAKA","THETE","BOWE","DOWA","MADISI","MPONELA","NAMBUMA","CHILUMBA","KARONGA","CHAMAMA","CHATOLOMA","KASUNGU","NKHAMENYA","SANTHE","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","LIWONDE","NAMWERA","NTAJA","MANGOCHI","MONKEY BAY","MCHINJI","MKANDA","MULOZA","MWANZA","EMBANGWENI","JENDA","MZIMBA","MZUZU","NENO","CHINTHECHE","MPAMBA","NKHATABAY","MWANSAMBO","NKHOTAKOTA","BANGULA","NSANJE","LIZULU","NTCHEU","NTONDA","SHARPEVALEY","TSANGANO TURN OFF","MALOMO","PHALOMBE","HEWE","SALIMA","BVUMBWE","LUCHENZA","JALI","MAYAKA","THONDWE","ZOMBA","MIGOWI"
"344",2014-08-03,2014,31,79.14,66.34,NA,68.18,89.21,109.8,79.17,102.5,NA,76.04,94.14,114.94,102.96,70.18,62.5,70.19,NA,72.5,NA,60,NA,85.6,NA,82.9,80.15,NA,64.48,NA,NA,NA,66,NA,70.88,97.48,77.12,87.3,NA,NA,95.4,73.14,88.21,55,79.52,82.3,NA,61.59,NA,72.32,75,102.63,108.48,123.6,NA,NA,95.69,98.45,65.65,72.4,65.75,NA,64.1,75.5,75,52.36,65.11,NA,82.22,70.4,65.23,74.22,62.5,NA
"345",2014-08-10,2014,32,76.08,67.64,0,68.96,90.14,108.98,75.3,0,0,76.28,95.88,116.85,0,75.27,65,72.44,0,73.33,0,65.5,0,0,0,0,72.22,0,0,0,0,0,65,0,0,98.42,75,88.9,0,0,0,77.01,84.26,50,83.28,82.3,0,0,0,72.82,50,102.84,108.1,0,0,98.78,92.56,99.72,65.89,72.08,65.76,0,64.28,74.75,70,0,0,0,82.48,70.44,65.52,75.33,67.4,0
"346",2014-08-17,2014,33,76.08,68.89,NA,69.76,90.25,NA,NA,NA,NA,80.15,99.63,123.6,NA,74.08,62.5,NA,NA,70.67,NA,65.5,65,NA,NA,NA,NA,NA,NA,63.33,NA,NA,70,NA,NA,99.41,73.67,88.5,NA,NA,NA,71.09,NA,NA,85.42,86.4,NA,NA,NA,NA,60,NA,108.07,NA,NA,NA,94.12,104.97,66.07,75,70,NA,65.49,79.44,75,NA,60.84,NA,81.64,70.68,61.02,75.67,67.8,NA
"347",2014-08-24,2014,34,76.29,69.71,NA,70.17,91.16,NA,75.21,NA,NA,79.36,92.82,125,NA,NA,55,NA,NA,NA,NA,NA,65.75,83.48,NA,NA,NA,NA,NA,58.33,NA,NA,NA,NA,NA,98.32,NA,88.95,NA,NA,NA,78.44,NA,50,93.57,NA,NA,NA,NA,NA,NA,NA,107.05,NA,50,NA,92.38,102.76,NA,NA,NA,NA,65.46,67.5,75,NA,NA,NA,NA,NA,60.28,NA,68.33,NA
"348",2014-08-31,2014,35,NA,NA,NA,75.58,93.48,101.84,76,NA,97.97,79.6,NA,NA,98.36,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,94.44,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,74.12,NA,NA,NA,NA,NA,NA,52.5,NA,NA,57.19,66.24,110.5,NA,NA,103.08,107.06,NA,NA,NA,NA,103.05,NA,75.44,NA,NA,NA,69.62,80,NA,NA,NA,NA,NA,NA,75.83,NA,NA
"349",2014-09-07,2014,36,0,0,0,0,0,0,0,0,99.04,0,0,0,95.71,0,0,0,0,60,0,0,0,0,0,96.67,0,0,0,0,0,0,50,0,0,0,74.12,0,0,0,0,0,0,0,94.76,0,0,65.89,0,0,0,103.08,107.09,0,0,0,0,0,0,71.42,0,0,63.24,0,70,0,0,0,0,0,0,0,0,0
"350",2014-09-14,2014,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2014-09-21,2014,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2014-09-29,2014,39,NA,NA,NA,56.71,NA,105.11,NA,NA,65,76.28,96.58,79.55,98.59,53.19,NA,52.41,79.65,60,NA,NA,NA,84.23,NA,95.57,87.14,NA,NA,NA,NA,50,NA,NA,70.5,NA,NA,NA,64.19,NA,76.07,NA,73.27,NA,94.06,90.12,NA,67.28,NA,77.78,60,105.22,NA,NA,40,NA,NA,NA,NA,69.75,NA,NA,63.28,65.71,70,58.88,50.4,NA,82.75,NA,NA,NA,89.42,NA
"353",2014-10-06,2014,40,NA,71.65,NA,52.81,NA,108.37,95.16,NA,NA,NA,NA,80.46,97.83,NA,50,52.53,78.33,65,NA,NA,NA,80,50.72,98.36,75.88,NA,NA,NA,NA,45.15,48.58,80,70.1,75.4,NA,NA,NA,NA,NA,NA,65.04,NA,NA,91.46,NA,NA,NA,82,60,105.26,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,61.2,NA,58.8,51.2,NA,NA,78.46,NA,NA,90.51,NA
"354",2014-10-13,2014,41,NA,72.89,NA,50.76,NA,111.38,96.11,NA,NA,NA,NA,NA,95.21,NA,50,64.13,NA,65,NA,NA,NA,NA,50.38,96.67,72.14,NA,NA,NA,NA,55,50,80,69.49,75.37,NA,NA,NA,NA,78.08,NA,NA,NA,NA,94.28,NA,68.52,NA,80,75,105.41,NA,NA,50,NA,NA,NA,NA,70,56.12,NA,NA,63.33,NA,NA,50.15,NA,NA,NA,NA,NA,90.51,NA
"355",2014-10-20,2014,42,NA,73.41,NA,56.18,NA,111.42,96.17,NA,NA,NA,NA,80.46,96.61,NA,50,64.13,NA,65,NA,NA,NA,NA,51.12,97.71,72.14,NA,NA,NA,NA,50,52,80,69.54,75.35,NA,NA,NA,NA,NA,81.44,NA,NA,NA,94.28,60.52,NA,NA,79.5,75.96,105.83,NA,NA,50,NA,NA,NA,NA,NA,66.26,NA,NA,NA,NA,NA,48.6,NA,NA,NA,57.16,NA,92.33,NA
"356",2014-10-27,2014,43,NA,72.64,NA,58.72,NA,106.7,96.23,NA,NA,NA,NA,NA,98.29,NA,55,66.44,NA,65,NA,NA,NA,75.46,53.13,96.04,69.44,NA,NA,NA,NA,50,55,80,68.62,75.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.61,NA,NA,NA,79.5,71.34,105.79,NA,NA,51.31,NA,NA,NA,NA,67.5,NA,NA,NA,NA,NA,60.1,49.5,NA,NA,NA,NA,NA,99.67,NA
"357",2014-11-02,2014,44,NA,NA,NA,62.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,65.44,NA,67.5,NA,NA,NA,NA,53.82,94.44,NA,NA,NA,NA,NA,NA,48.5,80,68.27,74.77,NA,NA,NA,NA,NA,NA,67.71,55,NA,97.61,NA,NA,NA,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.26,41.12,NA,NA,56.22,NA,NA,NA,NA
"358",2014-11-09,2014,45,NA,NA,NA,65.8,NA,NA,NA,NA,NA,79.82,NA,NA,NA,NA,60,63.44,NA,65,NA,NA,NA,NA,53.76,94.51,NA,NA,NA,NA,NA,NA,48,80,68.5,74.48,NA,NA,NA,95.81,NA,NA,NA,60,NA,95.2,NA,NA,NA,79.24,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.22,40.46,NA,NA,66.36,NA,NA,NA,NA
"359",2014-11-16,2014,46,NA,NA,NA,70.22,NA,NA,97.11,NA,NA,NA,105.12,90.91,NA,NA,60.5,64.37,85.91,60,NA,NA,NA,75,54.21,91.11,69.44,NA,NA,NA,50.11,NA,45,80,68.84,74.77,NA,NA,75.29,96.24,NA,80.03,70.05,60,NA,95.2,NA,66.82,66.66,79.24,88.89,NA,NA,NA,40,NA,NA,NA,NA,70.48,70,NA,66.91,58.95,75,46.2,40.86,NA,NA,68.44,NA,71.89,NA,NA
"360",2014-11-23,2014,47,NA,NA,NA,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,64.33,NA,60,NA,NA,NA,NA,56.67,92.01,NA,NA,NA,NA,NA,NA,42.45,NA,70,NA,NA,NA,NA,95.28,NA,80.03,76.84,60,NA,98.46,NA,NA,NA,79.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2,40.46,NA,NA,NA,NA,NA,NA,NA
"361",2014-11-30,2014,48,NA,71.82,NA,58.49,NA,107.43,96,NA,NA,NA,NA,101.12,NA,NA,70,NA,NA,65,NA,50,NA,NA,NA,90.77,NA,NA,NA,NA,NA,55,NA,NA,70,80,89.48,NA,NA,94.08,80.14,106.66,NA,NA,50.72,98.46,60.18,70.14,NA,NA,NA,105.99,NA,NA,NA,NA,115.47,90.42,NA,69.75,70.25,NA,66.37,58.33,70,45.32,50,NA,NA,NA,63.49,74.33,NA,NA
"362",2014-12-07,2014,49,NA,71.18,NA,55.83,NA,107.4,96.07,NA,NA,92.13,NA,NA,NA,NA,70,80.13,NA,70,NA,NA,55,60,NA,86.02,72.24,NA,NA,NA,50.94,65,NA,80,69.5,79.24,NA,NA,NA,NA,81.75,98.43,NA,NA,NA,97.34,NA,76.29,NA,91.49,80,106.01,NA,NA,50,NA,111.95,92.67,NA,70.5,70.25,NA,NA,63.34,NA,45.32,50,NA,NA,NA,63.49,NA,NA,NA
"363",2014-12-14,2014,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70.09,NA,NA,NA,NA,NA,62.3,NA,NA,80.93,NA,NA,NA,NA,70,NA,NA,80,NA,NA,NA,94.11,NA,81.75,98.57,NA,NA,NA,97.34,62.77,NA,NA,88.97,85,106.31,NA,NA,NA,NA,129.41,93.33,NA,70.45,NA,NA,NA,NA,85,NA,55.12,NA,NA,NA,NA,NA,NA,NA
"364",2014-12-21,2014,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,93.75,82.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,106.43,NA,NA,NA,NA,NA,119.33,NA,NA,NA,NA,NA,NA,NA,NA,50.95,NA,NA,NA,NA,NA,NA,NA
"365",2014-12-28,2014,52,NA,NA,NA,68.78,NA,NA,NA,NA,NA,NA,NA,NA,115.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5,NA,NA,98.87,89.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2015-01-04,2014,1,NA,NA,NA,76.14,98.32,121.61,96.19,NA,NA,NA,NA,NA,120.65,NA,90,85.22,NA,100,NA,NA,NA,95.62,NA,NA,98.9,NA,80.11,NA,NA,85,NA,80,80.72,79.72,91.85,NA,NA,99.5,98.61,NA,NA,NA,NA,102.45,65.86,86.47,NA,99.47,85.01,107.01,NA,121.14,NA,NA,164.71,NA,NA,70.54,90,NA,70.81,73.25,NA,NA,NA,NA,NA,74.66,NA,81.35,NA,NA
"367",2015-01-11,2015,2,NA,NA,NA,89.82,123.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,80,NA,NA,NA,86.95,101.36,100.83,83.37,NA,NA,NA,NA,NA,NA,NA,100,NA,107.22,NA,120.17,NA,NA,NA,NA,NA,79.48,80,NA,NA,67.5,NA,62.34,NA,NA,NA,74.66,NA,NA,NA,NA
"368",2015-01-18,2015,3,NA,NA,NA,91.46,124.88,NA,NA,NA,NA,NA,NA,NA,122.3,NA,NA,80.46,NA,NA,NA,NA,NA,99.65,NA,103.37,NA,80,NA,NA,NA,NA,NA,120,80.5,89.24,93.25,NA,86.95,101.95,100.83,93.31,NA,NA,80.06,110.04,NA,90.13,NA,100,NA,107.31,NA,NA,72,NA,NA,NA,80.06,79.5,80,75,70.83,84.25,90,NA,NA,NA,NA,76.22,NA,NA,NA,NA
"369",2015-01-25,2015,4,NA,NA,NA,92.02,NA,139.43,NA,NA,100.08,NA,131.42,NA,122.3,NA,NA,NA,NA,95,NA,80,NA,103.18,NA,103.9,NA,NA,NA,NA,NA,NA,92.58,NA,80.6,98.77,93.65,NA,90,NA,100.83,91.17,NA,NA,NA,NA,84.28,91.01,NA,90,85,NA,138.39,NA,NA,NA,NA,NA,NA,NA,NA,75,70.51,NA,NA,62.3,NA,NA,NA,78.63,NA,NA,NA,NA
"370",2015-02-01,2015,5,NA,NA,NA,90.9,NA,135.56,105.06,NA,99.45,NA,127.78,NA,124.63,NA,NA,NA,NA,100,NA,NA,NA,101.46,NA,104.11,NA,NA,NA,NA,NA,75,87.38,NA,93.42,NA,94.8,NA,NA,NA,101.53,93.11,NA,NA,NA,114.62,NA,95.07,111.11,95.3,85,NA,139.39,NA,NA,NA,NA,NA,NA,82.5,90,NA,NA,82.62,85,58.2,NA,NA,NA,NA,NA,NA,81.3,NA
"371",2015-02-08,2015,6,NA,NA,NA,87.65,NA,134.22,NA,NA,100.35,NA,NA,NA,124.72,NA,NA,NA,NA,90,NA,80,NA,NA,NA,111.11,NA,NA,NA,NA,NA,80,NA,NA,90.17,98.64,94.9,NA,NA,NA,NA,96.23,NA,NA,NA,114.68,84.97,NA,83.02,NA,NA,NA,NA,NA,88.89,NA,NA,NA,NA,NA,85,NA,70.29,NA,NA,56.12,NA,NA,NA,NA,NA,NA,81.66,NA
"372",2015-02-15,2015,7,NA,NA,NA,85.75,NA,142.43,NA,NA,101.49,NA,111.5,NA,125.04,NA,NA,90.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.66,NA,NA,90,74.84,95.25,NA,86.94,NA,NA,NA,NA,NA,NA,116.8,85,84.02,NA,105.24,86.3,NA,NA,NA,NA,NA,NA,NA,NA,80.45,NA,NA,NA,NA,NA,56.12,NA,NA,NA,NA,NA,NA,82.3,NA
"373",2015-02-22,2015,8,NA,NA,NA,NA,NA,143.6,NA,NA,NA,100.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.75,NA,NA,NA,103.68,NA,NA,NA,NA,116.8,NA,84.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.41,NA,NA,56.2,NA,NA,NA,NA,NA,NA,NA,NA
"374",2015-03-01,2015,9,NA,NA,NA,85.62,NA,143.68,NA,NA,NA,100.68,NA,NA,118.95,NA,95.56,NA,NA,90,NA,NA,NA,95,96.67,NA,103,NA,NA,NA,NA,NA,92.64,NA,92.4,74.56,96.5,NA,NA,NA,102.29,NA,NA,NA,NA,116.8,84.16,NA,NA,95,87.48,NA,NA,NA,86.55,NA,NA,NA,NA,NA,NA,NA,71.54,84.94,90,58.64,NA,NA,103.82,NA,NA,NA,NA,NA
"375",2015-03-08,2015,10,NA,76.24,NA,87.21,NA,145.01,100,NA,NA,110.23,111.75,NA,115.47,NA,95,NA,NA,NA,NA,NA,NA,NA,106.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8,NA,97.8,NA,NA,NA,100.21,NA,NA,NA,NA,108.05,83.28,94.02,87.93,95,NA,NA,NA,NA,85.11,NA,NA,NA,90.14,83.54,NA,NA,71.89,85.69,90,58.6,NA,NA,106.44,NA,NA,86.71,NA,NA
"376",2015-03-15,2015,11,NA,75.35,NA,90.4,NA,137.27,NA,NA,NA,NA,NA,NA,NA,NA,98.75,NA,NA,NA,NA,NA,NA,NA,109.15,111.07,105.55,NA,NA,NA,NA,NA,NA,NA,100,NA,98.5,NA,NA,NA,101.32,NA,NA,NA,NA,105.46,NA,94.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,120,NA,NA,97.5,95,88.7,NA,NA,108.49,82.44,NA,NA,NA,NA
"377",2015-03-22,2015,12,NA,NA,NA,90.25,NA,NA,NA,NA,NA,120.63,NA,NA,120.01,NA,97.5,NA,NA,NA,NA,NA,95,89.63,113.83,113.04,138.89,NA,NA,NA,122.75,NA,NA,NA,110,NA,98.5,NA,89.25,NA,101.32,NA,86.63,NA,95.12,112.4,NA,93.51,111.11,NA,90,NA,NA,NA,NA,103.46,NA,NA,95.12,82.4,120,NA,78.5,113.14,105,NA,NA,NA,100.63,84.62,NA,NA,NA,NA
"378",2015-03-29,2015,13,NA,79.75,NA,NA,145.21,NA,NA,NA,NA,130.27,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.15,NA,NA,NA,NA,NA,NA,120,120,NA,NA,NA,NA,103.28,123.89,NA,NA,NA,NA,NA,NA,101.03,NA,144.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.26,NA,118.54,NA,NA,NA,NA,NA
"379",2015-04-05,2015,14,NA,78.84,NA,NA,146.33,NA,149.61,NA,NA,139.68,NA,NA,125.09,NA,110,NA,NA,100,NA,NA,115.03,83.04,NA,NA,114.28,NA,NA,NA,NA,NA,NA,120,130,NA,NA,NA,NA,105.5,133.61,NA,NA,NA,NA,NA,NA,111.51,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.34,NA,NA,95.8,122.22,NA,NA,101.16,NA,128.33,NA,NA,NA,NA,NA
"380",2015-04-12,2015,15,NA,80.65,NA,NA,138.42,NA,NA,NA,NA,139.83,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.12,NA,NA,NA,NA,NA,NA,130,127,NA,NA,NA,NA,NA,138.06,NA,NA,NA,NA,NA,NA,112.49,NA,132.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.35,NA,NA,NA,NA,NA,NA,101.56,NA,NA,NA,NA,NA,NA,NA
"381",2015-04-19,2015,16,NA,76.67,NA,NA,135.62,NA,NA,NA,NA,99.5,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.33,NA,NA,NA,NA,NA,NA,150,130,NA,NA,NA,NA,NA,135.33,NA,NA,NA,NA,NA,NA,110.03,NA,128,122,NA,NA,NA,NA,NA,NA,NA,NA,137.36,NA,NA,NA,NA,NA,NA,100.56,NA,NA,NA,NA,NA,NA,NA
"382",2015-04-26,2015,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.18,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,134.72,NA,NA,NA,NA,NA,NA,101.16,NA,125.6,111.11,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,102.22,NA,NA,NA,NA,NA,NA,NA
"383",2015-05-03,2015,18,110.56,74.37,NA,85.75,146.33,NA,119.19,NA,NA,120.56,116.62,130.12,121.59,109.39,105.22,125.44,80.06,60,112.61,95,NA,NA,NA,90.09,66.75,125,75.25,66.75,165.24,75,89.75,160,82.6,98.74,100.8,NA,74.07,NA,127.08,91.14,98.09,60,100.49,112.64,105,91.13,100,123.5,111.11,100.36,101.33,120.85,50,97.84,117.65,NA,NA,137.55,95,NA,95.4,NA,NA,NA,100.25,NA,NA,110.23,NA,NA,NA,NA
"384",2015-05-10,2015,19,105.7,73.19,NA,83.83,147.82,NA,96.41,NA,NA,120.83,125,115.8,95.16,106.54,100,110.95,82.51,70,110.43,105,NA,NA,NA,86.67,92.49,125,78.17,92.49,167.54,80,89.2,160,83.24,105.04,115.2,NA,74.07,NA,131.39,98.2,97.33,65,111.73,112.64,84.14,86.02,96,118.2,100,101.04,108.65,122.08,50,98.96,111.77,NA,NA,137.3,100,NA,97.83,NA,NA,NA,110.26,NA,NA,116,NA,NA,NA,NA
"385",2015-05-17,2015,20,106.34,72.18,NA,85.36,146.92,NA,90.55,117.02,NA,110.58,120.15,119.57,98.74,101.16,102.5,110.24,NA,90,101.18,100.07,NA,NA,NA,91.84,80.16,120,71.88,NA,175.05,95,84.62,160,80.5,107.28,115.5,NA,74.07,NA,132.57,95.06,94.88,70,119.28,109.2,85.97,80.14,94.44,NA,100,101.11,109.69,122.19,50,NA,105.65,NA,NA,NA,120,NA,100.1,NA,NA,NA,110.34,NA,NA,90.56,NA,NA,NA,NA
"386",2015-05-24,2015,21,NA,NA,NA,87.61,NA,NA,NA,NA,NA,139.2,NA,NA,101.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.45,92.75,NA,NA,NA,NA,NA,NA,160,82.4,NA,NA,NA,NA,NA,128.19,NA,NA,NA,NA,NA,NA,90.71,NA,NA,98.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2015-05-31,2015,22,NA,72.19,NA,86.2,NA,NA,105.21,NA,NA,NA,126.3,115.25,102.28,70,100,110.44,NA,NA,NA,NA,NA,110,NA,87.68,103.78,NA,NA,NA,NA,111.11,NA,NA,90,110.14,109.5,NA,NA,NA,130.06,NA,105.12,NA,120.49,NA,95,79.81,100,105.1,97.88,111.11,105.32,123.18,NA,105.1,NA,111.42,124.19,121.12,140,NA,102.15,NA,NA,NA,120.3,NA,130.46,NA,NA,NA,NA,NA
"388",2015-06-07,2015,23,NA,70.84,NA,NA,NA,NA,110.13,NA,NA,NA,129.55,132.65,104.15,70.13,100,110.37,NA,NA,NA,95.5,NA,NA,NA,84.71,112.16,NA,NA,NA,NA,111.27,NA,NA,98,110.48,105.99,NA,NA,NA,127.08,158,108.95,NA,123.85,102.5,86.44,81.07,103.7,110.75,NA,111.27,105.21,112.23,NA,110,NA,120.33,121.23,122.24,150,NA,103.41,110.8,NA,NA,NA,NA,131.52,NA,120.13,NA,NA,NA
"389",2015-06-14,2015,24,NA,NA,NA,86.7,NA,141.69,115.18,NA,NA,NA,132.14,NA,105.46,70.27,100,115.12,NA,NA,NA,100,NA,NA,NA,83.33,92.16,NA,NA,NA,NA,111.46,NA,NA,100,110.72,100.5,NA,NA,NA,128.19,186.66,112.24,NA,124.15,115.68,NA,82.19,NA,NA,97.87,111.46,104.09,116.28,NA,105.1,NA,123.33,NA,123.5,NA,NA,103.53,110.9,135,98.56,NA,NA,NA,NA,NA,NA,NA,NA
"390",2015-06-21,2015,25,NA,72.18,NA,NA,NA,141.12,NA,NA,NA,NA,NA,NA,NA,71.15,100,110.24,NA,NA,NA,NA,NA,NA,NA,84.44,111.94,NA,NA,NA,NA,NA,NA,NA,99.5,NA,NA,NA,NA,NA,137.08,NA,209.22,NA,126.37,120.46,86.77,NA,NA,NA,97.32,NA,NA,NA,NA,110,NA,121.11,NA,125.7,NA,NA,NA,105,138.95,98.5,NA,NA,NA,NA,NA,NA,NA,NA
"391",2015-06-28,2015,26,NA,70.19,NA,89.82,140.21,NA,128.51,NA,NA,139.47,NA,NA,NA,80.08,NA,110.27,NA,100,NA,NA,NA,NA,NA,81.62,111.94,NA,NA,NA,NA,NA,95.57,135,90,109.74,99.5,NA,NA,NA,144.36,186.66,103.55,NA,NA,NA,NA,NA,103.7,115.75,98,112.49,NA,NA,NA,NA,152.94,NA,115.62,126.4,NA,NA,NA,NA,NA,100.1,110.16,NA,138.66,NA,132.07,111.49,NA,NA
"392",2015-07-05,2015,27,NA,71.23,NA,92.59,139.45,141.34,128.73,NA,NA,130.27,NA,NA,120.15,80.34,NA,107.12,115.68,100,NA,NA,NA,NA,92.56,88.14,115.88,NA,NA,NA,80,NA,NA,135,94.85,109.88,98.5,NA,NA,NA,144.86,186.66,106.25,NA,126.37,123.2,NA,NA,101.85,118.85,NA,112.86,NA,NA,90,NA,155.29,127.78,112.67,127.84,NA,110,NA,102.65,NA,NA,110.2,110.75,140.25,NA,NA,NA,NA,NA
"393",2015-07-12,2015,28,120.15,NA,NA,91.46,142.32,NA,129.11,NA,167.06,130.27,133.33,138.3,121.04,80.28,NA,106.43,114.32,105,NA,NA,NA,NA,93.08,98.71,120.94,NA,NA,NA,80,100,NA,135,90,NA,110,NA,NA,NA,NA,188.64,109.37,NA,129.55,123.2,NA,91.51,NA,123,98,112.89,NA,NA,90,NA,157.65,131.11,110.66,128.54,NA,110,NA,104.48,NA,100.54,110.22,120.25,NA,128.66,NA,NA,NA,NA
"394",2015-07-19,2015,29,122.39,NA,NA,94.24,141.77,NA,130.21,NA,NA,NA,NA,NA,123.47,NA,NA,108.19,NA,NA,NA,NA,NA,NA,94.68,103.03,122.32,NA,NA,NA,80,100,98.72,135,91.62,NA,NA,NA,NA,NA,NA,188.07,110.96,NA,129.44,NA,NA,NA,NA,120.5,98,112.93,NA,NA,NA,120,157.04,132.22,110.18,129.4,NA,120,NA,NA,NA,NA,112.46,120,NA,128.66,130.17,NA,NA,NA
"395",2015-07-26,2015,30,NA,NA,NA,95.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.07,129.19,NA,NA,NA,NA,NA,NA,135,93.8,110.47,110.26,NA,NA,NA,NA,NA,113.49,NA,NA,NA,NA,NA,NA,125.75,98,112.49,NA,123.45,NA,NA,164.71,134.44,NA,NA,NA,120,NA,NA,NA,100.24,NA,NA,NA,NA,NA,NA,NA,NA
"396",2015-08-02,2015,31,154.28,77.65,NA,95.23,152.14,140.6,129.41,130.85,NA,149.78,136.08,138.29,124.56,119.85,122.5,115.17,125.11,110,NA,100,NA,119.58,100.32,114.68,135.29,NA,99.86,95,100,105,NA,135,105,110.72,110.6,NA,NA,NA,145.03,186.64,113.7,NA,169.84,130.27,NA,93.28,101.5,125.75,125,112.61,NA,124.18,95,122.47,168.63,137.78,115.66,129.55,134,120,105.23,105.5,NA,100.24,114.4,NA,148.93,NA,141.63,NA,NA,NA
"397",2015-08-09,2015,32,155.13,78.49,NA,96.77,153.42,141.07,135.61,NA,NA,158.64,141.3,142.87,125.04,120.5,120,120.44,128.35,115,NA,100,NA,120,109.63,113.96,135.29,90,NA,NA,100,110,102.11,135,100,NA,110.85,NA,NA,141.7,143.67,188.64,113.77,NA,169.25,NA,93.47,94.31,104.87,125.8,125,112.86,NA,124.45,95,127.05,172.55,156.18,117.2,130.12,140,120,106.28,108.55,NA,NA,114.1,NA,NA,130.64,140.51,129.33,NA,NA
"398",2015-08-16,2015,33,155.54,NA,NA,96.25,151.25,141.45,NA,NA,NA,NA,NA,NA,128.65,125.1,NA,NA,128.63,120,NA,NA,NA,NA,112.22,117.71,147.05,NA,NA,96,NA,NA,NA,135,NA,NA,NA,NA,124,NA,NA,NA,114.19,NA,163.14,134,NA,98,NA,125.6,125.01,NA,NA,124.09,NA,NA,176.47,105,NA,NA,NA,120,NA,109,NA,112.4,116.2,NA,NA,NA,140.72,NA,NA,NA
